"steps","date","interval","weekday","type"
63,2012-11-24,1640,"Saturday","weekend"
58,2012-11-24,1645,"Saturday","weekend"
88,2012-11-24,1650,"Saturday","weekend"
0,2012-11-24,1655,"Saturday","weekend"
30,2012-11-24,1700,"Saturday","weekend"
8,2012-11-24,1705,"Saturday","weekend"
17,2012-11-24,1710,"Saturday","weekend"
37,2012-11-24,1715,"Saturday","weekend"
68,2012-11-24,1720,"Saturday","weekend"
115,2012-11-24,1725,"Saturday","weekend"
0,2012-11-24,1730,"Saturday","weekend"
41,2012-11-24,1735,"Saturday","weekend"
68,2012-11-24,1740,"Saturday","weekend"
0,2012-11-24,1745,"Saturday","weekend"
0,2012-11-24,1750,"Saturday","weekend"
102,2012-11-24,1755,"Saturday","weekend"
293,2012-11-24,1800,"Saturday","weekend"
185,2012-11-24,1805,"Saturday","weekend"
223,2012-11-24,1810,"Saturday","weekend"
231,2012-11-24,1815,"Saturday","weekend"
0,2012-11-24,1820,"Saturday","weekend"
0,2012-11-24,1825,"Saturday","weekend"
103,2012-11-24,1830,"Saturday","weekend"
0,2012-11-24,1835,"Saturday","weekend"
0,2012-11-24,1840,"Saturday","weekend"
15,2012-11-24,1845,"Saturday","weekend"
0,2012-11-24,1850,"Saturday","weekend"
38,2012-11-24,1855,"Saturday","weekend"
0,2012-11-24,1900,"Saturday","weekend"
12,2012-11-24,1905,"Saturday","weekend"
31,2012-11-24,1910,"Saturday","weekend"
16,2012-11-24,1915,"Saturday","weekend"
46,2012-11-24,1920,"Saturday","weekend"
26,2012-11-24,1925,"Saturday","weekend"
0,2012-11-24,1930,"Saturday","weekend"
0,2012-11-24,1935,"Saturday","weekend"
0,2012-11-24,1940,"Saturday","weekend"
0,2012-11-24,1945,"Saturday","weekend"
0,2012-11-24,1950,"Saturday","weekend"
0,2012-11-24,1955,"Saturday","weekend"
0,2012-11-24,2000,"Saturday","weekend"
0,2012-11-24,2005,"Saturday","weekend"
0,2012-11-24,2010,"Saturday","weekend"
0,2012-11-24,2015,"Saturday","weekend"
0,2012-11-24,2020,"Saturday","weekend"
0,2012-11-24,2025,"Saturday","weekend"
0,2012-11-24,2030,"Saturday","weekend"
0,2012-11-24,2035,"Saturday","weekend"
0,2012-11-24,2040,"Saturday","weekend"
0,2012-11-24,2045,"Saturday","weekend"
0,2012-11-24,2050,"Saturday","weekend"
0,2012-11-24,2055,"Saturday","weekend"
0,2012-11-24,2100,"Saturday","weekend"
15,2012-11-24,2105,"Saturday","weekend"
47,2012-11-24,2110,"Saturday","weekend"
103,2012-11-24,2115,"Saturday","weekend"
76,2012-11-24,2120,"Saturday","weekend"
46,2012-11-24,2125,"Saturday","weekend"
62,2012-11-24,2130,"Saturday","weekend"
0,2012-11-24,2135,"Saturday","weekend"
0,2012-11-24,2140,"Saturday","weekend"
0,2012-11-24,2145,"Saturday","weekend"
0,2012-11-24,2150,"Saturday","weekend"
0,2012-11-24,2155,"Saturday","weekend"
0,2012-11-24,2200,"Saturday","weekend"
0,2012-11-24,2205,"Saturday","weekend"
0,2012-11-24,2210,"Saturday","weekend"
0,2012-11-24,2215,"Saturday","weekend"
0,2012-11-24,2220,"Saturday","weekend"
0,2012-11-24,2225,"Saturday","weekend"
0,2012-11-24,2230,"Saturday","weekend"
0,2012-11-24,2235,"Saturday","weekend"
0,2012-11-24,2240,"Saturday","weekend"
0,2012-11-24,2245,"Saturday","weekend"
0,2012-11-24,2250,"Saturday","weekend"
0,2012-11-24,2255,"Saturday","weekend"
0,2012-11-24,2300,"Saturday","weekend"
0,2012-11-24,2305,"Saturday","weekend"
0,2012-11-24,2310,"Saturday","weekend"
0,2012-11-24,2315,"Saturday","weekend"
0,2012-11-24,2320,"Saturday","weekend"
0,2012-11-24,2325,"Saturday","weekend"
0,2012-11-24,2330,"Saturday","weekend"
0,2012-11-24,2335,"Saturday","weekend"
0,2012-11-24,2340,"Saturday","weekend"
0,2012-11-24,2345,"Saturday","weekend"
0,2012-11-24,2350,"Saturday","weekend"
0,2012-11-24,2355,"Saturday","weekend"
0,2012-11-25,0,"Sunday","weekend"
0,2012-11-25,5,"Sunday","weekend"
0,2012-11-25,10,"Sunday","weekend"
0,2012-11-25,15,"Sunday","weekend"
0,2012-11-25,20,"Sunday","weekend"
0,2012-11-25,25,"Sunday","weekend"
0,2012-11-25,30,"Sunday","weekend"
0,2012-11-25,35,"Sunday","weekend"
0,2012-11-25,40,"Sunday","weekend"
0,2012-11-25,45,"Sunday","weekend"
0,2012-11-25,50,"Sunday","weekend"
0,2012-11-25,55,"Sunday","weekend"
0,2012-11-25,100,"Sunday","weekend"
0,2012-11-25,105,"Sunday","weekend"
0,2012-11-25,110,"Sunday","weekend"
0,2012-11-25,115,"Sunday","weekend"
0,2012-11-25,120,"Sunday","weekend"
0,2012-11-25,125,"Sunday","weekend"
0,2012-11-25,130,"Sunday","weekend"
0,2012-11-25,135,"Sunday","weekend"
0,2012-11-25,140,"Sunday","weekend"
0,2012-11-25,145,"Sunday","weekend"
0,2012-11-25,150,"Sunday","weekend"
0,2012-11-25,155,"Sunday","weekend"
0,2012-11-25,200,"Sunday","weekend"
0,2012-11-25,205,"Sunday","weekend"
0,2012-11-25,210,"Sunday","weekend"
0,2012-11-25,215,"Sunday","weekend"
0,2012-11-25,220,"Sunday","weekend"
0,2012-11-25,225,"Sunday","weekend"
0,2012-11-25,230,"Sunday","weekend"
0,2012-11-25,235,"Sunday","weekend"
0,2012-11-25,240,"Sunday","weekend"
0,2012-11-25,245,"Sunday","weekend"
0,2012-11-25,250,"Sunday","weekend"
0,2012-11-25,255,"Sunday","weekend"
0,2012-11-25,300,"Sunday","weekend"
0,2012-11-25,305,"Sunday","weekend"
0,2012-11-25,310,"Sunday","weekend"
0,2012-11-25,315,"Sunday","weekend"
0,2012-11-25,320,"Sunday","weekend"
0,2012-11-25,325,"Sunday","weekend"
0,2012-11-25,330,"Sunday","weekend"
0,2012-11-25,335,"Sunday","weekend"
0,2012-11-25,340,"Sunday","weekend"
0,2012-11-25,345,"Sunday","weekend"
0,2012-11-25,350,"Sunday","weekend"
0,2012-11-25,355,"Sunday","weekend"
0,2012-11-25,400,"Sunday","weekend"
0,2012-11-25,405,"Sunday","weekend"
0,2012-11-25,410,"Sunday","weekend"
0,2012-11-25,415,"Sunday","weekend"
0,2012-11-25,420,"Sunday","weekend"
0,2012-11-25,425,"Sunday","weekend"
0,2012-11-25,430,"Sunday","weekend"
0,2012-11-25,435,"Sunday","weekend"
0,2012-11-25,440,"Sunday","weekend"
0,2012-11-25,445,"Sunday","weekend"
0,2012-11-25,450,"Sunday","weekend"
0,2012-11-25,455,"Sunday","weekend"
0,2012-11-25,500,"Sunday","weekend"
0,2012-11-25,505,"Sunday","weekend"
0,2012-11-25,510,"Sunday","weekend"
0,2012-11-25,515,"Sunday","weekend"
0,2012-11-25,520,"Sunday","weekend"
0,2012-11-25,525,"Sunday","weekend"
0,2012-11-25,530,"Sunday","weekend"
0,2012-11-25,535,"Sunday","weekend"
0,2012-11-25,540,"Sunday","weekend"
0,2012-11-25,545,"Sunday","weekend"
0,2012-11-25,550,"Sunday","weekend"
0,2012-11-25,555,"Sunday","weekend"
0,2012-11-25,600,"Sunday","weekend"
0,2012-11-25,605,"Sunday","weekend"
0,2012-11-25,610,"Sunday","weekend"
0,2012-11-25,615,"Sunday","weekend"
0,2012-11-25,620,"Sunday","weekend"
0,2012-11-25,625,"Sunday","weekend"
0,2012-11-25,630,"Sunday","weekend"
0,2012-11-25,635,"Sunday","weekend"
0,2012-11-25,640,"Sunday","weekend"
85,2012-11-25,645,"Sunday","weekend"
22,2012-11-25,650,"Sunday","weekend"
0,2012-11-25,655,"Sunday","weekend"
67,2012-11-25,700,"Sunday","weekend"
29,2012-11-25,705,"Sunday","weekend"
17,2012-11-25,710,"Sunday","weekend"
0,2012-11-25,715,"Sunday","weekend"
0,2012-11-25,720,"Sunday","weekend"
0,2012-11-25,725,"Sunday","weekend"
0,2012-11-25,730,"Sunday","weekend"
0,2012-11-25,735,"Sunday","weekend"
105,2012-11-25,740,"Sunday","weekend"
153,2012-11-25,745,"Sunday","weekend"
111,2012-11-25,750,"Sunday","weekend"
26,2012-11-25,755,"Sunday","weekend"
32,2012-11-25,800,"Sunday","weekend"
24,2012-11-25,805,"Sunday","weekend"
97,2012-11-25,810,"Sunday","weekend"
70,2012-11-25,815,"Sunday","weekend"
107,2012-11-25,820,"Sunday","weekend"
18,2012-11-25,825,"Sunday","weekend"
37,2012-11-25,830,"Sunday","weekend"
0,2012-11-25,835,"Sunday","weekend"
0,2012-11-25,840,"Sunday","weekend"
0,2012-11-25,845,"Sunday","weekend"
19,2012-11-25,850,"Sunday","weekend"
108,2012-11-25,855,"Sunday","weekend"
62,2012-11-25,900,"Sunday","weekend"
0,2012-11-25,905,"Sunday","weekend"
49,2012-11-25,910,"Sunday","weekend"
190,2012-11-25,915,"Sunday","weekend"
0,2012-11-25,920,"Sunday","weekend"
0,2012-11-25,925,"Sunday","weekend"
0,2012-11-25,930,"Sunday","weekend"
0,2012-11-25,935,"Sunday","weekend"
0,2012-11-25,940,"Sunday","weekend"
0,2012-11-25,945,"Sunday","weekend"
0,2012-11-25,950,"Sunday","weekend"
0,2012-11-25,955,"Sunday","weekend"
0,2012-11-25,1000,"Sunday","weekend"
0,2012-11-25,1005,"Sunday","weekend"
0,2012-11-25,1010,"Sunday","weekend"
0,2012-11-25,1015,"Sunday","weekend"
20,2012-11-25,1020,"Sunday","weekend"
444,2012-11-25,1025,"Sunday","weekend"
377,2012-11-25,1030,"Sunday","weekend"
551,2012-11-25,1035,"Sunday","weekend"
364,2012-11-25,1040,"Sunday","weekend"
361,2012-11-25,1045,"Sunday","weekend"
331,2012-11-25,1050,"Sunday","weekend"
332,2012-11-25,1055,"Sunday","weekend"
286,2012-11-25,1100,"Sunday","weekend"
320,2012-11-25,1105,"Sunday","weekend"
301,2012-11-25,1110,"Sunday","weekend"
275,2012-11-25,1115,"Sunday","weekend"
319,2012-11-25,1120,"Sunday","weekend"
97,2012-11-25,1125,"Sunday","weekend"
163,2012-11-25,1130,"Sunday","weekend"
244,2012-11-25,1135,"Sunday","weekend"
119,2012-11-25,1140,"Sunday","weekend"
176,2012-11-25,1145,"Sunday","weekend"
83,2012-11-25,1150,"Sunday","weekend"
371,2012-11-25,1155,"Sunday","weekend"
388,2012-11-25,1200,"Sunday","weekend"
458,2012-11-25,1205,"Sunday","weekend"
456,2012-11-25,1210,"Sunday","weekend"
356,2012-11-25,1215,"Sunday","weekend"
0,2012-11-25,1220,"Sunday","weekend"
0,2012-11-25,1225,"Sunday","weekend"
0,2012-11-25,1230,"Sunday","weekend"
0,2012-11-25,1235,"Sunday","weekend"
0,2012-11-25,1240,"Sunday","weekend"
0,2012-11-25,1245,"Sunday","weekend"
0,2012-11-25,1250,"Sunday","weekend"
0,2012-11-25,1255,"Sunday","weekend"
0,2012-11-25,1300,"Sunday","weekend"
0,2012-11-25,1305,"Sunday","weekend"
0,2012-11-25,1310,"Sunday","weekend"
0,2012-11-25,1315,"Sunday","weekend"
0,2012-11-25,1320,"Sunday","weekend"
106,2012-11-25,1325,"Sunday","weekend"
74,2012-11-25,1330,"Sunday","weekend"
33,2012-11-25,1335,"Sunday","weekend"
286,2012-11-25,1340,"Sunday","weekend"
393,2012-11-25,1345,"Sunday","weekend"
85,2012-11-25,1350,"Sunday","weekend"
0,2012-11-25,1355,"Sunday","weekend"
0,2012-11-25,1400,"Sunday","weekend"
0,2012-11-25,1405,"Sunday","weekend"
0,2012-11-25,1410,"Sunday","weekend"
20,2012-11-25,1415,"Sunday","weekend"
0,2012-11-25,1420,"Sunday","weekend"
0,2012-11-25,1425,"Sunday","weekend"
0,2012-11-25,1430,"Sunday","weekend"
0,2012-11-25,1435,"Sunday","weekend"
0,2012-11-25,1440,"Sunday","weekend"
65,2012-11-25,1445,"Sunday","weekend"
0,2012-11-25,1450,"Sunday","weekend"
0,2012-11-25,1455,"Sunday","weekend"
0,2012-11-25,1500,"Sunday","weekend"
60,2012-11-25,1505,"Sunday","weekend"
0,2012-11-25,1510,"Sunday","weekend"
98,2012-11-25,1515,"Sunday","weekend"
0,2012-11-25,1520,"Sunday","weekend"
66,2012-11-25,1525,"Sunday","weekend"
0,2012-11-25,1530,"Sunday","weekend"
0,2012-11-25,1535,"Sunday","weekend"
0,2012-11-25,1540,"Sunday","weekend"
0,2012-11-25,1545,"Sunday","weekend"
0,2012-11-25,1550,"Sunday","weekend"
0,2012-11-25,1555,"Sunday","weekend"
0,2012-11-25,1600,"Sunday","weekend"
0,2012-11-25,1605,"Sunday","weekend"
0,2012-11-25,1610,"Sunday","weekend"
0,2012-11-25,1615,"Sunday","weekend"
0,2012-11-25,1620,"Sunday","weekend"
0,2012-11-25,1625,"Sunday","weekend"
0,2012-11-25,1630,"Sunday","weekend"
0,2012-11-25,1635,"Sunday","weekend"
62,2012-11-25,1640,"Sunday","weekend"
34,2012-11-25,1645,"Sunday","weekend"
190,2012-11-25,1650,"Sunday","weekend"
256,2012-11-25,1655,"Sunday","weekend"
279,2012-11-25,1700,"Sunday","weekend"
46,2012-11-25,1705,"Sunday","weekend"
0,2012-11-25,1710,"Sunday","weekend"
22,2012-11-25,1715,"Sunday","weekend"
51,2012-11-25,1720,"Sunday","weekend"
7,2012-11-25,1725,"Sunday","weekend"
18,2012-11-25,1730,"Sunday","weekend"
0,2012-11-25,1735,"Sunday","weekend"
0,2012-11-25,1740,"Sunday","weekend"
0,2012-11-25,1745,"Sunday","weekend"
0,2012-11-25,1750,"Sunday","weekend"
0,2012-11-25,1755,"Sunday","weekend"
65,2012-11-25,1800,"Sunday","weekend"
55,2012-11-25,1805,"Sunday","weekend"
92,2012-11-25,1810,"Sunday","weekend"
27,2012-11-25,1815,"Sunday","weekend"
45,2012-11-25,1820,"Sunday","weekend"
0,2012-11-25,1825,"Sunday","weekend"
44,2012-11-25,1830,"Sunday","weekend"
8,2012-11-25,1835,"Sunday","weekend"
0,2012-11-25,1840,"Sunday","weekend"
11,2012-11-25,1845,"Sunday","weekend"
33,2012-11-25,1850,"Sunday","weekend"
0,2012-11-25,1855,"Sunday","weekend"
117,2012-11-25,1900,"Sunday","weekend"
0,2012-11-25,1905,"Sunday","weekend"
0,2012-11-25,1910,"Sunday","weekend"
71,2012-11-25,1915,"Sunday","weekend"
0,2012-11-25,1920,"Sunday","weekend"
0,2012-11-25,1925,"Sunday","weekend"
0,2012-11-25,1930,"Sunday","weekend"
0,2012-11-25,1935,"Sunday","weekend"
0,2012-11-25,1940,"Sunday","weekend"
0,2012-11-25,1945,"Sunday","weekend"
0,2012-11-25,1950,"Sunday","weekend"
0,2012-11-25,1955,"Sunday","weekend"
0,2012-11-25,2000,"Sunday","weekend"
0,2012-11-25,2005,"Sunday","weekend"
0,2012-11-25,2010,"Sunday","weekend"
0,2012-11-25,2015,"Sunday","weekend"
0,2012-11-25,2020,"Sunday","weekend"
0,2012-11-25,2025,"Sunday","weekend"
0,2012-11-25,2030,"Sunday","weekend"
0,2012-11-25,2035,"Sunday","weekend"
0,2012-11-25,2040,"Sunday","weekend"
0,2012-11-25,2045,"Sunday","weekend"
0,2012-11-25,2050,"Sunday","weekend"
0,2012-11-25,2055,"Sunday","weekend"
0,2012-11-25,2100,"Sunday","weekend"
0,2012-11-25,2105,"Sunday","weekend"
0,2012-11-25,2110,"Sunday","weekend"
0,2012-11-25,2115,"Sunday","weekend"
0,2012-11-25,2120,"Sunday","weekend"
47,2012-11-25,2125,"Sunday","weekend"
0,2012-11-25,2130,"Sunday","weekend"
0,2012-11-25,2135,"Sunday","weekend"
0,2012-11-25,2140,"Sunday","weekend"
0,2012-11-25,2145,"Sunday","weekend"
0,2012-11-25,2150,"Sunday","weekend"
0,2012-11-25,2155,"Sunday","weekend"
17,2012-11-25,2200,"Sunday","weekend"
18,2012-11-25,2205,"Sunday","weekend"
0,2012-11-25,2210,"Sunday","weekend"
0,2012-11-25,2215,"Sunday","weekend"
0,2012-11-25,2220,"Sunday","weekend"
0,2012-11-25,2225,"Sunday","weekend"
0,2012-11-25,2230,"Sunday","weekend"
0,2012-11-25,2235,"Sunday","weekend"
0,2012-11-25,2240,"Sunday","weekend"
0,2012-11-25,2245,"Sunday","weekend"
0,2012-11-25,2250,"Sunday","weekend"
0,2012-11-25,2255,"Sunday","weekend"
0,2012-11-25,2300,"Sunday","weekend"
0,2012-11-25,2305,"Sunday","weekend"
0,2012-11-25,2310,"Sunday","weekend"
0,2012-11-25,2315,"Sunday","weekend"
0,2012-11-25,2320,"Sunday","weekend"
0,2012-11-25,2325,"Sunday","weekend"
17,2012-11-25,2330,"Sunday","weekend"
176,2012-11-25,2335,"Sunday","weekend"
94,2012-11-25,2340,"Sunday","weekend"
26,2012-11-25,2345,"Sunday","weekend"
0,2012-11-25,2350,"Sunday","weekend"
0,2012-11-25,2355,"Sunday","weekend"
0,2012-11-26,0,"Monday","weekday"
0,2012-11-26,5,"Monday","weekday"
0,2012-11-26,10,"Monday","weekday"
0,2012-11-26,15,"Monday","weekday"
0,2012-11-26,20,"Monday","weekday"
0,2012-11-26,25,"Monday","weekday"
0,2012-11-26,30,"Monday","weekday"
0,2012-11-26,35,"Monday","weekday"
0,2012-11-26,40,"Monday","weekday"
0,2012-11-26,45,"Monday","weekday"
0,2012-11-26,50,"Monday","weekday"
0,2012-11-26,55,"Monday","weekday"
0,2012-11-26,100,"Monday","weekday"
0,2012-11-26,105,"Monday","weekday"
0,2012-11-26,110,"Monday","weekday"
18,2012-11-26,115,"Monday","weekday"
0,2012-11-26,120,"Monday","weekday"
0,2012-11-26,125,"Monday","weekday"
0,2012-11-26,130,"Monday","weekday"
0,2012-11-26,135,"Monday","weekday"
0,2012-11-26,140,"Monday","weekday"
0,2012-11-26,145,"Monday","weekday"
0,2012-11-26,150,"Monday","weekday"
0,2012-11-26,155,"Monday","weekday"
0,2012-11-26,200,"Monday","weekday"
0,2012-11-26,205,"Monday","weekday"
0,2012-11-26,210,"Monday","weekday"
0,2012-11-26,215,"Monday","weekday"
0,2012-11-26,220,"Monday","weekday"
0,2012-11-26,225,"Monday","weekday"
0,2012-11-26,230,"Monday","weekday"
0,2012-11-26,235,"Monday","weekday"
0,2012-11-26,240,"Monday","weekday"
0,2012-11-26,245,"Monday","weekday"
0,2012-11-26,250,"Monday","weekday"
0,2012-11-26,255,"Monday","weekday"
0,2012-11-26,300,"Monday","weekday"
0,2012-11-26,305,"Monday","weekday"
0,2012-11-26,310,"Monday","weekday"
0,2012-11-26,315,"Monday","weekday"
0,2012-11-26,320,"Monday","weekday"
0,2012-11-26,325,"Monday","weekday"
0,2012-11-26,330,"Monday","weekday"
0,2012-11-26,335,"Monday","weekday"
0,2012-11-26,340,"Monday","weekday"
0,2012-11-26,345,"Monday","weekday"
0,2012-11-26,350,"Monday","weekday"
0,2012-11-26,355,"Monday","weekday"
0,2012-11-26,400,"Monday","weekday"
0,2012-11-26,405,"Monday","weekday"
0,2012-11-26,410,"Monday","weekday"
0,2012-11-26,415,"Monday","weekday"
0,2012-11-26,420,"Monday","weekday"
0,2012-11-26,425,"Monday","weekday"
0,2012-11-26,430,"Monday","weekday"
0,2012-11-26,435,"Monday","weekday"
0,2012-11-26,440,"Monday","weekday"
0,2012-11-26,445,"Monday","weekday"
0,2012-11-26,450,"Monday","weekday"
19,2012-11-26,455,"Monday","weekday"
0,2012-11-26,500,"Monday","weekday"
0,2012-11-26,505,"Monday","weekday"
0,2012-11-26,510,"Monday","weekday"
0,2012-11-26,515,"Monday","weekday"
76,2012-11-26,520,"Monday","weekday"
0,2012-11-26,525,"Monday","weekday"
35,2012-11-26,530,"Monday","weekday"
25,2012-11-26,535,"Monday","weekday"
0,2012-11-26,540,"Monday","weekday"
24,2012-11-26,545,"Monday","weekday"
709,2012-11-26,550,"Monday","weekday"
293,2012-11-26,555,"Monday","weekday"
91,2012-11-26,600,"Monday","weekday"
613,2012-11-26,605,"Monday","weekday"
611,2012-11-26,610,"Monday","weekday"
637,2012-11-26,615,"Monday","weekday"
652,2012-11-26,620,"Monday","weekday"
659,2012-11-26,625,"Monday","weekday"
706,2012-11-26,630,"Monday","weekday"
413,2012-11-26,635,"Monday","weekday"
483,2012-11-26,640,"Monday","weekday"
442,2012-11-26,645,"Monday","weekday"
51,2012-11-26,650,"Monday","weekday"
33,2012-11-26,655,"Monday","weekday"
31,2012-11-26,700,"Monday","weekday"
0,2012-11-26,705,"Monday","weekday"
44,2012-11-26,710,"Monday","weekday"
20,2012-11-26,715,"Monday","weekday"
0,2012-11-26,720,"Monday","weekday"
17,2012-11-26,725,"Monday","weekday"
15,2012-11-26,730,"Monday","weekday"
0,2012-11-26,735,"Monday","weekday"
52,2012-11-26,740,"Monday","weekday"
64,2012-11-26,745,"Monday","weekday"
0,2012-11-26,750,"Monday","weekday"
81,2012-11-26,755,"Monday","weekday"
22,2012-11-26,800,"Monday","weekday"
47,2012-11-26,805,"Monday","weekday"
52,2012-11-26,810,"Monday","weekday"
25,2012-11-26,815,"Monday","weekday"
67,2012-11-26,820,"Monday","weekday"
61,2012-11-26,825,"Monday","weekday"
0,2012-11-26,830,"Monday","weekday"
5,2012-11-26,835,"Monday","weekday"
31,2012-11-26,840,"Monday","weekday"
86,2012-11-26,845,"Monday","weekday"
0,2012-11-26,850,"Monday","weekday"
0,2012-11-26,855,"Monday","weekday"
40,2012-11-26,900,"Monday","weekday"
8,2012-11-26,905,"Monday","weekday"
78,2012-11-26,910,"Monday","weekday"
14,2012-11-26,915,"Monday","weekday"
0,2012-11-26,920,"Monday","weekday"
0,2012-11-26,925,"Monday","weekday"
0,2012-11-26,930,"Monday","weekday"
0,2012-11-26,935,"Monday","weekday"
0,2012-11-26,940,"Monday","weekday"
0,2012-11-26,945,"Monday","weekday"
0,2012-11-26,950,"Monday","weekday"
0,2012-11-26,955,"Monday","weekday"
0,2012-11-26,1000,"Monday","weekday"
0,2012-11-26,1005,"Monday","weekday"
0,2012-11-26,1010,"Monday","weekday"
12,2012-11-26,1015,"Monday","weekday"
0,2012-11-26,1020,"Monday","weekday"
0,2012-11-26,1025,"Monday","weekday"
9,2012-11-26,1030,"Monday","weekday"
11,2012-11-26,1035,"Monday","weekday"
62,2012-11-26,1040,"Monday","weekday"
116,2012-11-26,1045,"Monday","weekday"
180,2012-11-26,1050,"Monday","weekday"
5,2012-11-26,1055,"Monday","weekday"
28,2012-11-26,1100,"Monday","weekday"
32,2012-11-26,1105,"Monday","weekday"
8,2012-11-26,1110,"Monday","weekday"
50,2012-11-26,1115,"Monday","weekday"
76,2012-11-26,1120,"Monday","weekday"
76,2012-11-26,1125,"Monday","weekday"
88,2012-11-26,1130,"Monday","weekday"
88,2012-11-26,1135,"Monday","weekday"
245,2012-11-26,1140,"Monday","weekday"
135,2012-11-26,1145,"Monday","weekday"
374,2012-11-26,1150,"Monday","weekday"
199,2012-11-26,1155,"Monday","weekday"
267,2012-11-26,1200,"Monday","weekday"
404,2012-11-26,1205,"Monday","weekday"
119,2012-11-26,1210,"Monday","weekday"
76,2012-11-26,1215,"Monday","weekday"
0,2012-11-26,1220,"Monday","weekday"
0,2012-11-26,1225,"Monday","weekday"
0,2012-11-26,1230,"Monday","weekday"
0,2012-11-26,1235,"Monday","weekday"
43,2012-11-26,1240,"Monday","weekday"
0,2012-11-26,1245,"Monday","weekday"
0,2012-11-26,1250,"Monday","weekday"
0,2012-11-26,1255,"Monday","weekday"
0,2012-11-26,1300,"Monday","weekday"
0,2012-11-26,1305,"Monday","weekday"
58,2012-11-26,1310,"Monday","weekday"
0,2012-11-26,1315,"Monday","weekday"
0,2012-11-26,1320,"Monday","weekday"
0,2012-11-26,1325,"Monday","weekday"
0,2012-11-26,1330,"Monday","weekday"
0,2012-11-26,1335,"Monday","weekday"
0,2012-11-26,1340,"Monday","weekday"
0,2012-11-26,1345,"Monday","weekday"
0,2012-11-26,1350,"Monday","weekday"
0,2012-11-26,1355,"Monday","weekday"
0,2012-11-26,1400,"Monday","weekday"
0,2012-11-26,1405,"Monday","weekday"
0,2012-11-26,1410,"Monday","weekday"
0,2012-11-26,1415,"Monday","weekday"
0,2012-11-26,1420,"Monday","weekday"
0,2012-11-26,1425,"Monday","weekday"
0,2012-11-26,1430,"Monday","weekday"
0,2012-11-26,1435,"Monday","weekday"
0,2012-11-26,1440,"Monday","weekday"
0,2012-11-26,1445,"Monday","weekday"
20,2012-11-26,1450,"Monday","weekday"
58,2012-11-26,1455,"Monday","weekday"
0,2012-11-26,1500,"Monday","weekday"
0,2012-11-26,1505,"Monday","weekday"
0,2012-11-26,1510,"Monday","weekday"
0,2012-11-26,1515,"Monday","weekday"
0,2012-11-26,1520,"Monday","weekday"
0,2012-11-26,1525,"Monday","weekday"
0,2012-11-26,1530,"Monday","weekday"
0,2012-11-26,1535,"Monday","weekday"
